index,x_mm,y_mm
12795,6.24819205,-24.42350116
12796,6.24715912,-24.41287356
12797,6.24611146,-24.40252507
12798,6.24505129,-24.39245567
12799,6.24398085,-24.38266535
12800,6.24290235,-24.37315406
12801,6.24181801,-24.36392177
12802,6.24073007,-24.35496841
12803,6.23964074,-24.34629389
12804,6.23855224,-24.33789812
12805,6.23746679,-24.32978100
12806,6.23638662,-24.32194240
12807,6.23531394,-24.31438218
12808,6.23425097,-24.30710019
12809,6.23319992,-24.30009626
12810,6.23216301,-24.29337022
12811,6.23114246,-24.28692185
12812,6.23014048,-24.28075096
12813,6.22915927,-24.27485732
12814,6.22820105,-24.26924068
12815,6.22726802,-24.26390079
12816,6.22636239,-24.25883738
12817,6.22548636,-24.25405017
12818,6.22464214,-24.24953885
12819,6.22383192,-24.24530312
12820,6.22305791,-24.24134264
12821,6.22232229,-24.23765708
12822,6.22162725,-24.23424607
12823,6.22097500,-24.23110924
12824,6.22036772,-24.22824621
12825,6.21980758,-24.22565658
12826,6.21929678,-24.22333993
12827,6.21883750,-24.22129582
12828,6.21843190,-24.21952383
12829,6.21808216,-24.21802349
12830,6.21779046,-24.21679432
12831,6.21755896,-24.21583584
12832,6.21738983,-24.21514755
12833,6.21728522,-24.21472893
12834,6.21724729,-24.21457945
12835,6.21724713,-24.21457885
12836,6.21720304,-24.21440748
12837,6.21707599,-24.21391507
12838,6.21686551,-24.21310174
12839,6.21657112,-24.21196763
12840,6.21619235,-24.21051288
12841,6.21572873,-24.20873763
12842,6.21517979,-24.20664204
12843,6.21454506,-24.20422626
12844,6.21382407,-24.20149045
12845,6.21301636,-24.19843477
12846,6.21212145,-24.19505939
12847,6.21113890,-24.19136450
12848,6.21006823,-24.18735026
12849,6.20890899,-24.18301686
12850,6.20766071,-24.17836450
12851,6.20632295,-24.17339337
12852,6.20489523,-24.16810366
12853,6.20337712,-24.16249558
12854,6.20176815,-24.15656934
12855,6.20006787,-24.15032516
12856,6.19827584,-24.14376324
12857,6.19639160,-24.13688383
12858,6.19441471,-24.12968714
12859,6.19234473,-24.12217340
12860,6.19018120,-24.11434287
12861,6.18792369,-24.10619577
12862,6.18557176,-24.09773237
12863,6.18312496,-24.08895290
12864,6.18058287,-24.07985764
12865,6.17794504,-24.07044683
12866,6.17521104,-24.06072076
12867,6.17238044,-24.05067968
12868,6.16945281,-24.04032389
12869,6.16642771,-24.02965365
12870,6.16330473,-24.01866927
12871,6.16008343,-24.00737102
12872,6.15676340,-23.99575921
12873,6.15334421,-23.98383413
12874,6.14982544,-23.97159610
12875,6.14620667,-23.95904542
12876,6.14248749,-23.94618241
12877,6.13866747,-23.93300738
12878,6.13474622,-23.91952068
12879,6.13072331,-23.90572261
12880,6.12659834,-23.89161352
12881,6.12237090,-23.87719375
12882,6.11804058,-23.86246364
12883,6.11360698,-23.84742354
12884,6.10906970,-23.83207381
12885,6.10442834,-23.81641479
12886,6.09968251,-23.80044686
12887,6.09483179,-23.78417038
12888,6.08987581,-23.76758572
12889,6.08481416,-23.75069326
12890,6.07964647,-23.73349339
12891,6.07437233,-23.71598648
12892,6.06899136,-23.69817293
12893,6.06350319,-23.68005313
12894,6.05790742,-23.66162749
12895,6.05220368,-23.64289641
12896,6.04639159,-23.62386029
12897,6.04047077,-23.60451956
12898,6.03444085,-23.58487462
12899,6.02830146,-23.56492591
12900,6.02205222,-23.54467385
12901,6.01569277,-23.52411888
12902,6.00922274,-23.50326142
12903,6.00264178,-23.48210192
12904,5.99594951,-23.46064083
12905,5.98914558,-23.43887860
12906,5.98222963,-23.41681568
12907,5.97520131,-23.39445253
12908,5.96806026,-23.37178962
12909,5.96080613,-23.34882741
12910,5.95343858,-23.32556638
12911,5.94595726,-23.30200701
12912,5.93836182,-23.27814977
12913,5.93065193,-23.25399515
12914,5.92282724,-23.22954365
12915,5.91488741,-23.20479575
12916,5.90683212,-23.17975197
12917,5.89866102,-23.15441279
12918,5.89037379,-23.12877874
12919,5.88197010,-23.10285032
12920,5.87344963,-23.07662805
12921,5.86481204,-23.05011246
12922,5.85605703,-23.02330407
12923,5.84718426,-22.99620340
12924,5.83819343,-22.96881100
12925,5.82908422,-22.94112740
12926,5.81985631,-22.91315315
12927,5.81050941,-22.88488880
12928,5.80104319,-22.85633489
12929,5.79145737,-22.82749198
12930,5.78175163,-22.79836064
12931,5.77192567,-22.76894142
12932,5.76197920,-22.73923491
12933,5.75191193,-22.70924166
12934,5.74172355,-22.67896226
12935,5.73141379,-22.64839730
12936,5.72098235,-22.61754735
12937,5.71042895,-22.58641301
12938,5.69975331,-22.55499487
12939,5.68895514,-22.52329352
12940,5.67803417,-22.49130959
12941,5.66699013,-22.45904366
12942,5.65582273,-22.42649635
12943,5.64453172,-22.39366828
12944,5.63311683,-22.36056007
12945,5.62157778,-22.32717234
12946,5.60991432,-22.29350571
12947,5.59812619,-22.25956082
12948,5.58621314,-22.22533831
12949,5.57417490,-22.19083881
12950,5.56201122,-22.15606297
12951,5.54972186,-22.12101144
12952,5.53730658,-22.08568486
12953,5.52476511,-22.05008390
12954,5.51209724,-22.01420921
12955,5.49930271,-21.97806146
12956,5.48638129,-21.94164132
12957,5.47333275,-21.90494945
12958,5.46015686,-21.86798654
12959,5.44685339,-21.83075327
12960,5.49669040,-21.81825829
12961,5.54649876,-21.80564953
12962,5.59627819,-21.79292707
12963,5.64602843,-21.78009098
12964,5.69574924,-21.76714130
12965,5.74544035,-21.75407813
12966,5.79510149,-21.74090151
12967,5.84473242,-21.72761153
12968,5.89433287,-21.71420825
12969,5.94390259,-21.70069174
12970,5.99344131,-21.68706207
12971,6.04294877,-21.67331931
12972,6.09242473,-21.65946354
12973,6.14186892,-21.64549483
12974,6.19128108,-21.63141324
12975,6.24066095,-21.61721885
12976,6.29000828,-21.60291174
12977,6.33932282,-21.58849199
12978,6.38860429,-21.57395965
12979,6.43785246,-21.55931483
12980,6.48706705,-21.54455757
12981,6.53624782,-21.52968798
12982,6.58539450,-21.51470612
12983,6.63450684,-21.49961207
12984,6.68358459,-21.48440590
12985,6.73262749,-21.46908771
12986,6.78163527,-21.45365757
12987,6.83060770,-21.43811555
12988,6.87954451,-21.42246175
12989,6.92844544,-21.40669624
12990,6.97731024,-21.39081910
12991,7.02613867,-21.37483042
12992,7.07493045,-21.35873028
12993,7.12368534,-21.34251876
12994,7.17240308,-21.32619596
12995,7.22108343,-21.30976194
12996,7.26972612,-21.29321681
12997,7.31833090,-21.27656064
12998,7.36689752,-21.25979353
12999,7.41542572,-21.24291556
13000,7.46391526,-21.22592681
13001,7.51236587,-21.20882738
13002,7.56077732,-21.19161736
13003,7.60914933,-21.17429683
13004,7.65748167,-21.15686589
13005,7.70577408,-21.13932463
13006,7.75402631,-21.12167314
13007,7.80223810,-21.10391150
13008,7.85040921,-21.08603982
13009,7.89853938,-21.06805818
13010,7.94662836,-21.04996669
13011,7.99467591,-21.03176543
13012,8.04268177,-21.01345450
13013,8.09064569,-20.99503399
13014,8.13856742,-20.97650401
13015,8.18644671,-20.95786464
13016,8.23428332,-20.93911599
13017,8.28207698,-20.92025815
13018,8.32982746,-20.90129122
13019,8.37753450,-20.88221530
13020,13.34892947,-18.11231851
13021,13.36913825,-18.14630240
13022,13.38922004,-18.18001564
13023,13.40917415,-18.21345799
13024,13.42899993,-18.24662919
13025,13.44869671,-18.27952898
13026,13.46826383,-18.31215714
13027,13.48770061,-18.34451341
13028,13.50700640,-18.37659756
13029,13.52618054,-18.40840936
13030,13.54522237,-18.43994858
13031,13.56413123,-18.47121502
13032,13.58290646,-18.50220844
13033,13.60154741,-18.53292863
13034,13.62005342,-18.56337540
13035,13.63842385,-18.59354853
13036,13.65665804,-18.62344782
13037,13.67475534,-18.65307310
13038,13.69271510,-18.68242415
13039,13.71053669,-18.71150081
13040,13.72821945,-18.74030289
13041,13.74576274,-18.76883022
13042,13.76316592,-18.79708262
13043,13.78042836,-18.82505993
13044,13.79754940,-18.85276199
13045,13.81452842,-18.88018864
13046,13.83136478,-18.90733973
13047,13.84805785,-18.93421512
13048,13.86460700,-18.96081465
13049,13.88101160,-18.98713819
13050,13.89727101,-19.01318561
13051,13.91338461,-19.03895678
13052,13.92935179,-19.06445157
13053,13.94517191,-19.08966986
13054,13.96084435,-19.11461154
13055,13.97636850,-19.13927650
13056,13.99174373,-19.16366463
13057,14.00696944,-19.18777582
13058,14.02204501,-19.21160999
13059,14.03696982,-19.23516704
13060,14.05174327,-19.25844688
13061,14.06636474,-19.28144943
13062,14.08083364,-19.30417461
13063,14.09514936,-19.32662235
13064,14.10931129,-19.34879257
13065,14.12331883,-19.37068521
13066,14.13717140,-19.39230022
13067,14.15086838,-19.41363752
13068,14.16440918,-19.43469709
13069,14.17779322,-19.45547886
13070,14.19101990,-19.47598279
13071,14.20408863,-19.49620885
13072,14.21699883,-19.51615701
13073,14.22974991,-19.53582723
13074,14.24234129,-19.55521949
13075,14.25477239,-19.57433378
13076,14.26704263,-19.59317008
13077,14.27915144,-19.61172837
13078,14.29109823,-19.63000865
13079,14.30288245,-19.64801093
13080,14.31450352,-19.66573520
13081,14.32596087,-19.68318147
13082,14.33725393,-19.70034975
13083,14.34838215,-19.71724007
13084,14.35934496,-19.73385244
13085,14.37014181,-19.75018689
13086,14.38077213,-19.76624345
13087,14.39123538,-19.78202216
13088,14.40153100,-19.79752304
13089,14.41165845,-19.81274616
13090,14.42161716,-19.82769155
13091,14.43140661,-19.84235927
13092,14.44102625,-19.85674938
13093,14.45047553,-19.87086194
13094,14.45975392,-19.88469702
13095,14.46886089,-19.89825468
13096,14.47779589,-19.91153500
13097,14.48655841,-19.92453807
13098,14.49514790,-19.93726396
13099,14.50356385,-19.94971277
13100,14.51180574,-19.96188458
13101,14.51987303,-19.97377950
13102,14.52776522,-19.98539763
13103,14.53548178,-19.99673908
13104,14.54302220,-20.00780395
13105,14.55038598,-20.01859237
13106,14.55757259,-20.02910444
13107,14.56458155,-20.03934030
13108,14.57141234,-20.04930008
13109,14.57806445,-20.05898391
13110,14.58453741,-20.06839192
13111,14.59083069,-20.07752425
13112,14.59694383,-20.08638107
13113,14.60287632,-20.09496250
13114,14.60862767,-20.10326872
13115,14.61419740,-20.11129987
13116,14.61958503,-20.11905613
13117,14.62479008,-20.12653766
13118,14.62981207,-20.13374464
13119,14.63465052,-20.14067723
13120,14.63930497,-20.14733563
13121,14.64377494,-20.15372001
13122,14.64805997,-20.15983058
13123,14.65215959,-20.16566751
13124,14.65607335,-20.17123102
13125,14.65980078,-20.17652129
13126,14.66334143,-20.18153855
13127,14.66669485,-20.18628301
13128,14.66986058,-20.19075487
13129,14.67283818,-20.19495435
13130,14.67562720,-20.19888169
13131,14.67822721,-20.20253712
13132,14.68063777,-20.20592085
13133,14.68285843,-20.20903314
13134,14.68488877,-20.21187422
13135,14.68672835,-20.21444433
13136,14.68837676,-20.21674374
13137,14.68983356,-20.21877268
13138,14.69109833,-20.22053143
13139,14.69217066,-20.22202024
13140,14.69305013,-20.22323938
13141,14.69373632,-20.22418912
13142,14.69422884,-20.22486973
13143,14.69452726,-20.22528150
13144,14.69463120,-20.22542471
13145,14.69463156,-20.22542521
13146,14.69472256,-20.22554972
13147,14.69497843,-20.22589716
13148,14.69540096,-20.22646622
13149,14.69599192,-20.22725555
13150,14.69675307,-20.22826381
13151,14.69768618,-20.22948964
13152,14.69879298,-20.23093167
13153,14.70007523,-20.23258851
13154,14.70153464,-20.23445878
13155,14.70317295,-20.23654107
13156,14.70499185,-20.23883395
13157,14.70699306,-20.24133601
13158,14.70917825,-20.24404580
13159,14.71154913,-20.24696187
13160,14.71410735,-20.25008277
13161,14.71685459,-20.25340701
13162,14.71979249,-20.25693311
13163,14.72292270,-20.26065958
13164,14.72624686,-20.26458492
13165,14.72976658,-20.26870761
13166,14.73348348,-20.27302611
13167,14.73739916,-20.27753889
13168,14.74151523,-20.28224441
13169,14.74583325,-20.28714110
13170,14.75035481,-20.29222739
13171,14.75508147,-20.29750171
13172,14.76001477,-20.30296246
13173,14.76515627,-20.30860804
13174,14.77050748,-20.31443684
13175,14.77606995,-20.32044724
13176,14.78184516,-20.32663760
13177,14.78783462,-20.33300630
13178,14.79403983,-20.33955166
13179,14.80046225,-20.34627204
13180,14.80710336,-20.35316576
13181,14.81396460,-20.36023114
13182,14.82104743,-20.36746648
13183,14.82835328,-20.37487010
13184,14.83588357,-20.38244027
13185,14.84363970,-20.39017528
13186,14.85162309,-20.39807340
13187,14.85983512,-20.40613290
13188,14.86827716,-20.41435201
13189,14.87695057,-20.42272900
13190,14.88585673,-20.43126208
13191,14.89499696,-20.43994949
13192,14.90437259,-20.44878944
13193,14.91398495,-20.45778014
13194,14.92383535,-20.46691978
13195,14.93392507,-20.47620657
13196,14.94425540,-20.48563866
13197,14.95482761,-20.49521425
13198,14.96564296,-20.50493149
13199,14.97670271,-20.51478854
13200,14.98800807,-20.52478354
13201,14.99956029,-20.53491463
13202,15.01136056,-20.54517995
13203,15.02341009,-20.55557761
13204,15.03571006,-20.56610572
13205,15.04826164,-20.57676241
13206,15.06106601,-20.58754575
13207,15.07412430,-20.59845385
13208,15.08743765,-20.60948478
13209,15.10100719,-20.62063662
13210,15.11483403,-20.63190743
13211,15.12891927,-20.64329528
13212,15.14326399,-20.65479822
13213,15.15786927,-20.66641429
13214,15.17273616,-20.67814153
13215,15.18786572,-20.68997797
13216,15.20325898,-20.70192164
13217,15.21891695,-20.71397054
13218,15.23484066,-20.72612269
13219,15.25103109,-20.73837609
13220,15.26748923,-20.75072873
13221,15.28421605,-20.76317861
13222,15.30121250,-20.77572370
13223,15.31847953,-20.78836199
13224,15.33601807,-20.80109143
13225,15.35382902,-20.81391000
13226,15.37191331,-20.82681564
13227,15.39027181,-20.83980632
13228,15.40890540,-20.85287997
13229,15.42781495,-20.86603453
13230,15.44700131,-20.87926793
13231,15.46646531,-20.89257810
13232,15.48620777,-20.90596296
13233,15.50622950,-20.91942042
13234,15.52653131,-20.93294839
13235,15.54711396,-20.94654478
13236,15.56797823,-20.96020749
13237,15.58912487,-20.97393440
13238,15.61055463,-20.98772340
13239,15.63226823,-21.00157238
13240,15.65426637,-21.01547921
13241,15.67654977,-21.02944177
13242,15.69911911,-21.04345791
13243,15.72197505,-21.05752552
13244,15.74511825,-21.07164243
13245,15.76854937,-21.08580651
13246,15.79226902,-21.10001560
13247,15.81627782,-21.11426754
13248,15.84057637,-21.12856018
13249,15.86516526,-21.14289136
13250,15.89004506,-21.15725889
13251,15.91521634,-21.17166061
13252,15.94067963,-21.18609434
13253,15.96643546,-21.20055791
13254,15.99248435,-21.21504911
13255,16.01882681,-21.22956578
13256,16.04546331,-21.24410570
13257,16.07239434,-21.25866669
13258,16.09962035,-21.27324655
13259,16.12714178,-21.28784308
13260,16.15495907,-21.30245406
13261,16.18307263,-21.31707729
13262,16.21148286,-21.33171055
13263,16.24019015,-21.34635164
13264,16.26919488,-21.36099832
13265,16.29849739,-21.37564838
13266,16.32809803,-21.39029960
13267,16.35799713,-21.40494975
13268,16.38819500,-21.41959660
13269,16.41869195,-21.43423791
13270,16.35665530,-21.48161603
13271,16.29448194,-21.52881460
13272,16.23217238,-21.57583323
13273,16.16972715,-21.62267152
13274,16.10714677,-21.66932908
13275,16.04443176,-21.71580552
13276,15.98158264,-21.76210046
13277,15.91859994,-21.80821350
13278,15.85548419,-21.85414425
13279,15.79223592,-21.89989234
13280,15.72885565,-21.94545739
13281,15.66534391,-21.99083901
13282,15.60170123,-22.03603682
13283,15.53792815,-22.08105045
13284,15.47402520,-22.12587951
13285,15.40999291,-22.17052364
13286,15.34583182,-22.21498246
13287,15.28154246,-22.25925560
13288,15.21712538,-22.30334269
13289,15.15258110,-22.34724336
13290,15.08791018,-22.39095725
13291,15.02311314,-22.43448398
13292,14.95819054,-22.47782320
13293,14.89314291,-22.52097454
13294,14.82797080,-22.56393764
13295,14.76267475,-22.60671215
13296,14.69725531,-22.64929770
13297,14.63171302,-22.69169394
13298,14.56604844,-22.73390052
13299,14.50026211,-22.77591708
13300,14.43435459,-22.81774327
13301,14.36832641,-22.85937874
13302,14.30217814,-22.90082314
13303,14.23591033,-22.94207613
13304,14.16952352,-22.98313736
13305,14.10301829,-23.02400650
13306,14.03639518,-23.06468319
13307,13.96965474,-23.10516709
13308,13.90279754,-23.14545788
13309,13.83582414,-23.18555521
13310,13.76873510,-23.22545874
13311,13.70153097,-23.26516815
13312,13.63421231,-23.30468310
13313,13.56677970,-23.34400327
13314,13.49923369,-23.38312831
13315,13.43157486,-23.42205791
13316,13.36380375,-23.46079175
13317,13.29592095,-23.49932948
13318,13.22792701,-23.53767081
13319,13.15982251,-23.57581539
13320,13.09160802,-23.61376293
13321,13.02328410,-23.65151309
13322,12.95485133,-23.68906556
13323,12.88631028,-23.72642003
13324,12.81766152,-23.76357619
13325,12.74890562,-23.80053372
13326,12.68004317,-23.83729232
13327,12.61107473,-23.87385168
13328,12.54200088,-23.91021150
13329,12.47282221,-23.94637146
13330,12.40353928,-23.98233127
13331,12.40327639,-23.94850284
13332,12.40288116,-23.91494267
13333,12.40235573,-23.88165142
13334,12.40170225,-23.84862977
13335,12.40092288,-23.81587838
13336,12.40001977,-23.78339787
13337,12.39899509,-23.75118886
13338,12.39785101,-23.71925198
13339,12.39658969,-23.68758780
13340,12.39521330,-23.65619691
13341,12.39372403,-23.62507987
13342,12.39212405,-23.59423724
13343,12.39041554,-23.56366955
13344,12.38860070,-23.53337732
13345,12.38668170,-23.50336106
13346,12.38466074,-23.47362126
13347,12.38254002,-23.44415840
13348,12.38032173,-23.41497295
13349,12.37800807,-23.38606534
13350,12.37560124,-23.35743602
13351,12.37310345,-23.32908541
13352,12.37051690,-23.30101391
13353,12.36784381,-23.27322192
13354,12.36508637,-23.24570980
13355,12.36224681,-23.21847793
13356,12.35932735,-23.19152664
13357,12.35633019,-23.16485627
13358,12.35325755,-23.13846714
13359,12.35011166,-23.11235955
13360,12.34689474,-23.08653379
13361,12.34360901,-23.06099013
13362,12.34025669,-23.03572884
13363,12.33684002,-23.01075015
13364,12.33336121,-22.98605430
13365,12.32982249,-22.96164149
13366,12.32622610,-22.93751194
13367,12.32257427,-22.91366582
13368,12.31886922,-22.89010332
13369,12.31511318,-22.86682457
13370,12.31130840,-22.84382973
13371,12.30745709,-22.82111892
13372,12.30356150,-22.79869225
13373,12.29962385,-22.77654982
13374,12.29564639,-22.75469171
13375,12.29163134,-22.73311800
13376,12.28758094,-22.71182872
13377,12.28349742,-22.69082393
13378,12.27938302,-22.67010364
13379,12.27523996,-22.64966786
13380,12.27107049,-22.62951659
13381,12.26687684,-22.60964980
13382,12.26266123,-22.59006747
13383,12.25842590,-22.57076953
13384,12.25417308,-22.55175594
13385,12.24990500,-22.53302659
13386,12.24562389,-22.51458141
13387,12.24133198,-22.49642027
13388,12.23703150,-22.47854307
13389,12.23272466,-22.46094966
13390,12.22841371,-22.44363988
13391,12.22410085,-22.42661357
13392,12.21978831,-22.40987054
13393,12.21547832,-22.39341060
13394,12.21117310,-22.37723355
13395,12.20687485,-22.36133914
13396,12.20258579,-22.34572714
13397,12.19830815,-22.33039729
13398,12.19404412,-22.31534933
13399,12.18979593,-22.30058296
13400,12.18556578,-22.28609790
13401,12.18135586,-22.27189382
13402,12.17716840,-22.25797039
13403,12.17300557,-22.24432728
13404,12.16886960,-22.23096413
13405,12.16476266,-22.21788055
13406,12.16068696,-22.20507618
13407,12.15664467,-22.19255060
13408,12.15263800,-22.18030341
13409,12.14866911,-22.16833416
13410,12.14474021,-22.15664242
13411,12.14085345,-22.14522773
13412,12.13701101,-22.13408962
13413,12.13321508,-22.12322759
13414,12.12946780,-22.11264115
13415,12.12577136,-22.10232978
13416,12.12212790,-22.09229295
13417,12.11853959,-22.08253011
13418,12.11500857,-22.07304072
13419,12.11153700,-22.06382418
13420,12.10812703,-22.05487993
13421,12.10478078,-22.04620735
13422,12.10150040,-22.03780583
13423,12.09828803,-22.02967474
13424,12.09514579,-22.02181345
13425,12.09207580,-22.01422128
13426,12.08908018,-22.00689757
13427,12.08616105,-21.99984163
13428,12.08332051,-21.99305277
13429,12.08056068,-21.98653027
13430,12.07788365,-21.98027340
13431,12.07529152,-21.97428143
13432,12.07278637,-21.96855359
13433,12.07037030,-21.96308912
13434,12.06804538,-21.95788724
13435,12.06581369,-21.95294715
13436,12.06367730,-21.94826804
13437,12.06163826,-21.94384908
13438,12.05969864,-21.93968945
13439,12.05786050,-21.93578828
13440,12.05612587,-21.93214472
13441,12.05449679,-21.92875788
13442,12.05297531,-21.92562688
13443,12.05156346,-21.92275081
13444,12.05026324,-21.92012876
13445,12.04907669,-21.91775978
13446,12.04800581,-21.91564294
13447,12.04705261,-21.91377728
13448,12.04621907,-21.91216183
13449,12.04550721,-21.91079559
13450,12.04491899,-21.90967759
13451,12.04445640,-21.90880679
13452,12.04412141,-21.90818219
13453,12.04391597,-21.90780273
13454,12.04384206,-21.90766738
13455,12.04384176,-21.90766684
13456,12.04375644,-21.90751182
13457,12.04351092,-21.90706647
13458,12.04310479,-21.90633104
13459,12.04253760,-21.90530577
13460,12.04180895,-21.90399092
13461,12.04091841,-21.90238675
13462,12.03986557,-21.90049351
13463,12.03864999,-21.89831147
13464,12.03727129,-21.89584091
13465,12.03572903,-21.89308211
13466,12.03402283,-21.89003533
13467,12.03215226,-21.88670086
13468,12.03011693,-21.88307901
13469,12.02791643,-21.87917004
13470,12.02555038,-21.87497428
13471,12.02301837,-21.87049201
13472,12.02032001,-21.86572354
13473,12.01745492,-21.86066919
13474,12.01442270,-21.85532927
13475,12.01122298,-21.84970410
13476,12.00785536,-21.84379400
13477,12.00431948,-21.83759931
13478,12.00061496,-21.83112035
13479,11.99674141,-21.82435746
13480,11.99269848,-21.81731098
13481,11.98848580,-21.80998126
13482,11.98410299,-21.80236865
13483,11.97954970,-21.79447350
13484,11.97482557,-21.78629617
13485,11.96993024,-21.77783703
13486,11.96486336,-21.76909643
13487,11.95962457,-21.76007476
13488,11.95421354,-21.75077238
13489,11.94862990,-21.74118968
13490,11.94287333,-21.73132705
13491,11.93694348,-21.72118486
13492,11.93084001,-21.71076351
13493,11.92456259,-21.70006340
13494,11.91811089,-21.68908493
13495,11.91148459,-21.67782851
13496,11.90468335,-21.66629453
13497,11.89770685,-21.65448343
13498,11.89055478,-21.64239560
13499,11.88322682,-21.63003149
13500,11.87572266,-21.61739150
13501,11.86804198,-21.60447608
13502,11.86018447,-21.59128565
13503,11.85214985,-21.57782065
13504,11.84393779,-21.56408153
13505,11.83554801,-21.55006873
13506,11.82698021,-21.53578270
13507,11.81823409,-21.52122390
13508,11.80930937,-21.50639278
13509,11.80020576,-21.49128981
13510,11.79092298,-21.47591546
13511,11.78146075,-21.46027018
13512,11.77181879,-21.44435447
13513,11.76199683,-21.42816880
13514,11.75199459,-21.41171364
13515,11.74181181,-21.39498949
13516,11.73144823,-21.37799684
13517,11.72090358,-21.36073618
13518,11.71017760,-21.34320800
13519,11.69927005,-21.32541282
13520,11.68818066,-21.30735114
13521,11.67690919,-21.28902347
13522,11.66545539,-21.27043032
13523,11.65381902,-21.25157220
13524,11.64199985,-21.23244965
13525,11.62999763,-21.21306319
13526,11.61781213,-21.19341335
13527,11.60544313,-21.17350065
13528,11.59289040,-21.15332564
13529,11.58015370,-21.13288886
13530,11.56723283,-21.11219085
13531,11.55412757,-21.09123217
13532,11.54083771,-21.07001335
13533,11.52736302,-21.04853497
13534,11.51370332,-21.02679758
13535,11.49985838,-21.00480174
13536,11.48582803,-20.98254802
13537,11.47161204,-20.96003699
13538,11.45721024,-20.93726923
13539,11.44262244,-20.91424531
13540,11.42784843,-20.89096582
13541,11.41288805,-20.86743135
13542,11.39774112,-20.84364247
13543,11.38240744,-20.81959979
13544,11.36688686,-20.79530390
13545,11.35117920,-20.77075540
13546,11.33528430,-20.74595490
13547,11.31920198,-20.72090300
13548,11.30293210,-20.69560032
13549,11.28647449,-20.67004746
13550,11.26982900,-20.64424506
13551,11.25299548,-20.61819372
13552,11.23597379,-20.59189407
13553,11.21876378,-20.56534675
13554,11.20136532,-20.53855238
13555,11.18377826,-20.51151160
13556,11.16600247,-20.48422505
13557,11.14803783,-20.45669338
13558,11.12988420,-20.42891722
13559,11.11154148,-20.40089723
13560,11.09300953,-20.37263406
13561,11.07428824,-20.34412837
13562,11.05537751,-20.31538081
13563,11.03627722,-20.28639206
13564,11.01698726,-20.25716277
13565,10.99750755,-20.22769362
13566,10.97783797,-20.19798527
13567,10.95797843,-20.16803841
13568,10.93792885,-20.13785372
13569,10.91768914,-20.10743188
13570,10.89725921,-20.07677357
13571,10.87663898,-20.04587948
13572,10.85582838,-20.01475031
13573,10.83482734,-19.98338675
13574,10.81363577,-19.95178951
13575,10.79225363,-19.91995928
13576,10.77068084,-19.88789676
13577,10.74891735,-19.85560268
13578,10.72696310,-19.82307774
13579,10.70481804,-19.79032265
13580,10.74998196,-19.76582626
13581,10.79508982,-19.74122681
13582,10.84014139,-19.71652441
13583,10.88513644,-19.69171919
13584,10.93007472,-19.66681130
13585,10.97495601,-19.64180085
13586,11.01978007,-19.61668798
13587,11.06454667,-19.59147282
13588,11.10925557,-19.56615549
13589,11.15390654,-19.54073614
13590,11.19849935,-19.51521489
13591,11.24303376,-19.48959189
13592,11.28750955,-19.46386725
13593,11.33192648,-19.43804111
13594,11.37628431,-19.41211362
13595,11.42058283,-19.38608490
13596,11.46482179,-19.35995510
13597,11.50900097,-19.33372434
13598,11.55312013,-19.30739276
13599,11.59717906,-19.28096050
13600,11.64117750,-19.25442771
13601,11.68511525,-19.22779451
13602,11.72899206,-19.20106105
13603,11.77280771,-19.17422746
13604,11.81656197,-19.14729389
13605,11.86025461,-19.12026047
13606,11.90388541,-19.09312735
13607,11.94745414,-19.06589467
13608,11.99096056,-19.03856257
13609,12.03440446,-19.01113120
13610,12.07778560,-18.98360069
13611,12.12110376,-18.95597118
13612,12.16435872,-18.92824284
13613,12.20755025,-18.90041579
13614,12.25067812,-18.87249018
13615,12.29374211,-18.84446616
13616,12.33674199,-18.81634388
13617,12.37967754,-18.78812348
13618,12.42254854,-18.75980511
13619,12.46535476,-18.73138892
13620,12.50809598,-18.70287505
13621,12.55077197,-18.67426365
13622,12.59338252,-18.64555487
13623,12.63592741,-18.61674887
13624,12.67840640,-18.58784579
13625,12.72081927,-18.55884579
13626,12.76316582,-18.52974901
13627,12.80544581,-18.50055560
13628,12.84765903,-18.47126572
13629,12.88980525,-18.44187953
13630,12.93188426,-18.41239717
13631,12.97389584,-18.38281879
13632,13.01583976,-18.35314456
13633,13.05771581,-18.32337463
13634,13.09952377,-18.29350915
13635,13.14126343,-18.26354827
13636,13.18293456,-18.23349216
13637,13.22453694,-18.20334098
13638,13.26607037,-18.17309487
13639,13.30753462,-18.14275399
13640,17.43389875,-14.22354296
13641,17.46192409,-14.25143346
13642,17.48975911,-14.27909340
13643,17.51740310,-14.30652271
13644,17.54485536,-14.33372130
13645,17.57211517,-14.36068910
13646,17.59918184,-14.38742604
13647,17.62605466,-14.41393204
13648,17.65273293,-14.44020705
13649,17.67921595,-14.46625101
13650,17.70550303,-14.49206387
13651,17.73159348,-14.51764557
13652,17.75748660,-14.54299606
13653,17.78318171,-14.56811531
13654,17.80867813,-14.59300327
13655,17.83397517,-14.61765992
13656,17.85907215,-14.64208522
13657,17.88396840,-14.66627914
13658,17.90866323,-14.69024167
13659,17.93315599,-14.71397278
13660,17.95744600,-14.73747247
13661,17.98153260,-14.76074072
13662,18.00541511,-14.78377752
13663,18.02909289,-14.80658289
13664,18.05256527,-14.82915680
13665,18.07583159,-14.85149928
13666,18.09889121,-14.87361034
13667,18.12174347,-14.89548999
13668,18.14438773,-14.91713824
